language	compound	folder	nc sim	avg img sim	img sim matrix	lit ct sim	idm ct sim	lit trans sim	idm trans sim
Chinese	欣喜若狂	欣喜若狂	{'89369085450.png': np.float32(0.22789583), '79432523119.png': np.float32(0.19872887), '97939126372.png': np.float32(0.1935858), '29302812537.png': np.float32(0.18736893), '71242697467.png': np.float32(0.18445261)}	{'97939126372.png': np.float32(0.7367974), '89369085450.png': np.float32(0.6941679), '79432523119.png': np.float32(0.6892241), '29302812537.png': np.float32(0.66480327), '71242697467.png': np.float32(0.53646827)}	{'97939126372.png': {'71242697467.png': 0.5480031371116638, '79432523119.png': 0.800788402557373, '29302812537.png': 0.7875614166259766, '89369085450.png': 0.8108366131782532}, '71242697467.png': {'97939126372.png': 0.5480031371116638, '79432523119.png': 0.5423011183738708, '29302812537.png': 0.5196791887283325, '89369085450.png': 0.535889744758606}, '79432523119.png': {'97939126372.png': 0.800788402557373, '71242697467.png': 0.5423011183738708, '29302812537.png': 0.6679169535636902, '89369085450.png': 0.7458897829055786}, '29302812537.png': {'97939126372.png': 0.7875614166259766, '71242697467.png': 0.5196791887283325, '79432523119.png': 0.6679169535636902, '89369085450.png': 0.6840556263923645}, '89369085450.png': {'97939126372.png': 0.8108366131782532, '71242697467.png': 0.535889744758606, '79432523119.png': 0.7458897829055786, '29302812537.png': 0.6840556263923645}}	[]	[{'89369085450.png': 0.23749999701976776, '97939126372.png': 0.21369999647140503, '79432523119.png': 0.21209999918937683, '71242697467.png': 0.20389999449253082, '29302812537.png': 0.1996999979019165}, {'89369085450.png': 0.23229999840259552, '79432523119.png': 0.21469999849796295, '97939126372.png': 0.20970000326633453, '71242697467.png': 0.20180000364780426, '29302812537.png': 0.19740000367164612}, {'89369085450.png': 0.2387000024318695, '79432523119.png': 0.21080000698566437, '97939126372.png': 0.20430000126361847, '29302812537.png': 0.19679999351501465, '71242697467.png': 0.1941000074148178}, {'89369085450.png': 0.226500004529953, '79432523119.png': 0.19429999589920044, '29302812537.png': 0.18799999356269836, '97939126372.png': 0.1873999983072281, '71242697467.png': 0.17649999260902405}]	[{'97939126372.png': 0.24289999902248383, '79432523119.png': 0.2240000069141388, '29302812537.png': 0.19789999723434448, '89369085450.png': 0.18780000507831573, '71242697467.png': 0.1745000034570694}]	[{'97939126372.png': 0.25769999623298645, '79432523119.png': 0.23170000314712524, '29302812537.png': 0.2199999988079071, '89369085450.png': 0.21199999749660492, '71242697467.png': 0.210099995136261}, {'97939126372.png': 0.25270000100135803, '79432523119.png': 0.22360000014305115, '71242697467.png': 0.2003999948501587, '29302812537.png': 0.19830000400543213, '89369085450.png': 0.19670000672340393}]
Chinese	陈年旧事	陈年旧事	{'47910700532.png': np.float32(0.21866298), '63917349907.png': np.float32(0.21484768), '44836976486.png': np.float32(0.21150738), '13497256708.png': np.float32(0.20095238), '13370135195.png': np.float32(0.19976048)}	{'44836976486.png': np.float32(0.66612136), '47910700532.png': np.float32(0.64973456), '63917349907.png': np.float32(0.64343095), '13497256708.png': np.float32(0.599645), '13370135195.png': np.float32(0.5615623)}	{'13370135195.png': {'13497256708.png': 0.5604710578918457, '63917349907.png': 0.5234404802322388, '47910700532.png': 0.5937529802322388, '44836976486.png': 0.5685847401618958}, '13497256708.png': {'13370135195.png': 0.5604710578918457, '63917349907.png': 0.5796681046485901, '47910700532.png': 0.6391096115112305, '44836976486.png': 0.6193314790725708}, '63917349907.png': {'13370135195.png': 0.5234404802322388, '13497256708.png': 0.5796681046485901, '47910700532.png': 0.680060863494873, '44836976486.png': 0.7905542254447937}, '47910700532.png': {'13370135195.png': 0.5937529802322388, '13497256708.png': 0.6391096115112305, '63917349907.png': 0.680060863494873, '44836976486.png': 0.6860147714614868}, '44836976486.png': {'13370135195.png': 0.5685847401618958, '13497256708.png': 0.6193314790725708, '63917349907.png': 0.7905542254447937, '47910700532.png': 0.6860147714614868}}	[]	[{'63917349907.png': 0.22380000352859497, '47910700532.png': 0.21230000257492065, '44836976486.png': 0.2029999941587448, '13370135195.png': 0.1889999955892563, '13497256708.png': 0.18479999899864197}, {'63917349907.png': 0.21979999542236328, '47910700532.png': 0.21719999611377716, '44836976486.png': 0.21199999749660492, '13370135195.png': 0.19840000569820404, '13497256708.png': 0.19249999523162842}]	[{'47910700532.png': 0.23469999432563782, '44836976486.png': 0.22130000591278076, '63917349907.png': 0.21529999375343323, '13497256708.png': 0.20739999413490295, '13370135195.png': 0.19519999623298645}]	[{'44836976486.png': 0.22280000150203705, '63917349907.png': 0.21439999341964722, '47910700532.png': 0.19979999959468842, '13370135195.png': 0.19179999828338623, '13497256708.png': 0.1859000027179718}, {'47910700532.png': 0.23070000112056732, '44836976486.png': 0.22059999406337738, '13370135195.png': 0.21969999372959137, '63917349907.png': 0.2142000049352646, '13497256708.png': 0.19099999964237213}]
Chinese	临阵脱逃	临阵脱逃	{'90927893976.png': np.float32(0.22850849), '58358334039.png': np.float32(0.21265078), '90625933235.png': np.float32(0.20677666), '80767057976.png': np.float32(0.1945014), '49752844525.png': np.float32(0.19068792)}	{'58358334039.png': np.float32(0.71213514), '90927893976.png': np.float32(0.69835323), '90625933235.png': np.float32(0.6977864), '49752844525.png': np.float32(0.679595), '80767057976.png': np.float32(0.5985708)}	{'49752844525.png': {'80767057976.png': 0.5417567491531372, '58358334039.png': 0.7542038559913635, '90625933235.png': 0.7428811192512512, '90927893976.png': 0.6795382499694824}, '80767057976.png': {'49752844525.png': 0.5417567491531372, '58358334039.png': 0.5779799818992615, '90625933235.png': 0.5431795120239258, '90927893976.png': 0.7313670516014099}, '58358334039.png': {'49752844525.png': 0.7542038559913635, '80767057976.png': 0.5779799818992615, '90625933235.png': 0.8194671273231506, '90927893976.png': 0.6968896985054016}, '90625933235.png': {'49752844525.png': 0.7428811192512512, '80767057976.png': 0.5431795120239258, '58358334039.png': 0.8194671273231506, '90927893976.png': 0.6856178641319275}, '90927893976.png': {'49752844525.png': 0.6795382499694824, '80767057976.png': 0.7313670516014099, '58358334039.png': 0.6968896985054016, '90625933235.png': 0.6856178641319275}}	[]	[{'90927893976.png': 0.23559999465942383, '58358334039.png': 0.2287999987602234, '90625933235.png': 0.2152000069618225, '49752844525.png': 0.20669999718666077, '80767057976.png': 0.20110000669956207}, {'90927893976.png': 0.2151000052690506, '58358334039.png': 0.2013999968767166, '49752844525.png': 0.19599999487400055, '80767057976.png': 0.18799999356269836, '90625933235.png': 0.17350000143051147}]	[{'90927893976.png': 0.25029999017715454, '80767057976.png': 0.24789999425411224, '49752844525.png': 0.2167000025510788, '58358334039.png': 0.2093999981880188, '90625933235.png': 0.20909999310970306}]	[{'80767057976.png': 0.18529999256134033, '90927893976.png': 0.18289999663829803, '90625933235.png': 0.1784999966621399, '49752844525.png': 0.16920000314712524, '58358334039.png': 0.15530000627040863}, {'90927893976.png': 0.21060000360012054, '90625933235.png': 0.19840000569820404, '49752844525.png': 0.19670000672340393, '58358334039.png': 0.19339999556541443, '80767057976.png': 0.18709999322891235}]
Chinese	一团乱麻	一团乱麻	{'25474583024.png': np.float32(0.22151569), '16727646516.png': np.float32(0.21057224), '53302174564.png': np.float32(0.20910761), '17226113690.png': np.float32(0.1953616), '77743713267.png': np.float32(0.18267724)}	{'17226113690.png': np.float32(0.61767006), '25474583024.png': np.float32(0.5969168), '16727646516.png': np.float32(0.59120834), '53302174564.png': np.float32(0.56844294), '77743713267.png': np.float32(0.5431071)}	{'53302174564.png': {'16727646516.png': 0.5231809616088867, '25474583024.png': 0.5424545407295227, '17226113690.png': 0.7206268310546875, '77743713267.png': 0.48750948905944824}, '16727646516.png': {'53302174564.png': 0.5231809616088867, '25474583024.png': 0.6501280069351196, '17226113690.png': 0.6517394781112671, '77743713267.png': 0.5397850275039673}, '25474583024.png': {'53302174564.png': 0.5424545407295227, '16727646516.png': 0.6501280069351196, '17226113690.png': 0.5741323232650757, '77743713267.png': 0.6209522485733032}, '17226113690.png': {'53302174564.png': 0.7206268310546875, '16727646516.png': 0.6517394781112671, '25474583024.png': 0.5741323232650757, '77743713267.png': 0.524181604385376}, '77743713267.png': {'53302174564.png': 0.48750948905944824, '16727646516.png': 0.5397850275039673, '25474583024.png': 0.6209522485733032, '17226113690.png': 0.524181604385376}}	[{'53302174564.png': 0.2231999933719635, '25474583024.png': 0.2117999941110611, '17226113690.png': 0.20999999344348907, '16727646516.png': 0.18960000574588776, '77743713267.png': 0.179299995303154}, {'53302174564.png': 0.2167000025510788, '17226113690.png': 0.21449999511241913, '25474583024.png': 0.2011999934911728, '16727646516.png': 0.1956000030040741, '77743713267.png': 0.17350000143051147}]	[{'53302174564.png': 0.18940000236034393, '25474583024.png': 0.18860000371932983, '16727646516.png': 0.18389999866485596, '17226113690.png': 0.17739999294281006, '77743713267.png': 0.16110000014305115}]	[{'77743713267.png': 0.24799999594688416, '53302174564.png': 0.18140000104904175, '25474583024.png': 0.1454000025987625, '17226113690.png': 0.1396999955177307, '16727646516.png': 0.13840000331401825}]	[{'53302174564.png': 0.2296999990940094, '25474583024.png': 0.19850000739097595, '16727646516.png': 0.19670000672340393, '77743713267.png': 0.18880000710487366, '17226113690.png': 0.18880000710487366}, {'53302174564.png': 0.2206999957561493, '25474583024.png': 0.21490000188350677, '77743713267.png': 0.21060000360012054, '17226113690.png': 0.20679999887943268, '16727646516.png': 0.2046000063419342}]
Chinese	劳碌命	劳碌命	{'13350421755.png': np.float32(0.23216379), '84694071311.png': np.float32(0.22723934), '49398320558.png': np.float32(0.2073034), '76007877425.png': np.float32(0.20203857), '59923609939.png': np.float32(0.19327714)}	{'84694071311.png': np.float32(0.7237843), '59923609939.png': np.float32(0.6711946), '13350421755.png': np.float32(0.6690835), '76007877425.png': np.float32(0.65407866), '49398320558.png': np.float32(0.62841034)}	{'76007877425.png': {'59923609939.png': 0.6303392052650452, '84694071311.png': 0.6844061613082886, '13350421755.png': 0.6757088303565979, '49398320558.png': 0.6258604526519775}, '59923609939.png': {'76007877425.png': 0.6303392052650452, '84694071311.png': 0.7758121490478516, '13350421755.png': 0.6587499976158142, '49398320558.png': 0.6198770999908447}, '84694071311.png': {'76007877425.png': 0.6844061613082886, '59923609939.png': 0.7758121490478516, '13350421755.png': 0.7544450759887695, '49398320558.png': 0.6804739236831665}, '13350421755.png': {'76007877425.png': 0.6757088303565979, '59923609939.png': 0.6587499976158142, '84694071311.png': 0.7544450759887695, '49398320558.png': 0.5874300003051758}, '49398320558.png': {'76007877425.png': 0.6258604526519775, '59923609939.png': 0.6198770999908447, '84694071311.png': 0.6804739236831665, '13350421755.png': 0.5874300003051758}}	[]	[{'84694071311.png': 0.23680000007152557, '13350421755.png': 0.2305999994277954, '49398320558.png': 0.21860000491142273, '76007877425.png': 0.2126999944448471, '59923609939.png': 0.210999995470047}, {'84694071311.png': 0.23229999840259552, '13350421755.png': 0.2240000069141388, '59923609939.png': 0.2134000062942505, '49398320558.png': 0.20900000631809235, '76007877425.png': 0.1949000060558319}, {'84694071311.png': 0.23469999432563782, '13350421755.png': 0.22439999878406525, '49398320558.png': 0.21639999747276306, '59923609939.png': 0.21310000121593475, '76007877425.png': 0.20900000631809235}, {'84694071311.png': 0.23190000653266907, '13350421755.png': 0.22190000116825104, '49398320558.png': 0.21649999916553497, '59923609939.png': 0.21410000324249268, '76007877425.png': 0.20029999315738678}]	[{'84694071311.png': 0.23579999804496765, '49398320558.png': 0.2287999987602234, '13350421755.png': 0.21699999272823334, '76007877425.png': 0.20329999923706055, '59923609939.png': 0.19179999828338623}]	[{'84694071311.png': 0.25110000371932983, '59923609939.png': 0.2386000007390976, '13350421755.png': 0.22759999334812164, '76007877425.png': 0.22450000047683716, '49398320558.png': 0.20649999380111694}, {'84694071311.png': 0.2459000051021576, '76007877425.png': 0.24570000171661377, '13350421755.png': 0.24549999833106995, '59923609939.png': 0.22910000383853912, '49398320558.png': 0.22910000383853912}]
Chinese	黄金生育年龄	黄金生育年龄	{'13964012841.png': np.float32(0.22381629), '94590311205.png': np.float32(0.22217003), '96809656906.png': np.float32(0.21327156), '55675296928.png': np.float32(0.19785444), '42671974211.png': np.float32(0.19734544)}	{'55675296928.png': np.float32(0.70579445), '94590311205.png': np.float32(0.6743071), '96809656906.png': np.float32(0.6462734), '42671974211.png': np.float32(0.6230991), '13964012841.png': np.float32(0.5954845)}	{'42671974211.png': {'13964012841.png': 0.5708074569702148, '94590311205.png': 0.667695164680481, '96809656906.png': 0.5953139662742615, '55675296928.png': 0.65857994556427}, '13964012841.png': {'42671974211.png': 0.5708074569702148, '94590311205.png': 0.5670169591903687, '96809656906.png': 0.6324790716171265, '55675296928.png': 0.6116344928741455}, '94590311205.png': {'42671974211.png': 0.667695164680481, '13964012841.png': 0.5670169591903687, '96809656906.png': 0.6334268450737, '55675296928.png': 0.8290894627571106}, '96809656906.png': {'42671974211.png': 0.5953139662742615, '13964012841.png': 0.6324790716171265, '94590311205.png': 0.6334268450737, '55675296928.png': 0.7238737344741821}, '55675296928.png': {'42671974211.png': 0.65857994556427, '13964012841.png': 0.6116344928741455, '94590311205.png': 0.8290894627571106, '96809656906.png': 0.7238737344741821}}	[]	[{'94590311205.png': 0.23029999434947968, '13964012841.png': 0.22470000386238098, '42671974211.png': 0.21330000460147858, '55675296928.png': 0.2069000005722046, '96809656906.png': 0.2053000032901764}]	[{'42671974211.png': 0.26350000500679016, '96809656906.png': 0.2433999925851822, '94590311205.png': 0.2379000037908554, '13964012841.png': 0.22439999878406525, '55675296928.png': 0.21070000529289246}]	[{'42671974211.png': 0.2433999925851822, '94590311205.png': 0.2425999939441681, '96809656906.png': 0.23559999465942383, '55675296928.png': 0.2214999943971634, '13964012841.png': 0.2061000019311905}]
Chinese	黑箱	黑箱	{'40892042938.png': np.float32(0.21125838), '22375425421.png': np.float32(0.21067083), '29824057753.png': np.float32(0.20566463), '23086440420.png': np.float32(0.19978382), '95235295557.png': np.float32(0.1957517)}	{'22375425421.png': np.float32(0.71339256), '23086440420.png': np.float32(0.7090392), '40892042938.png': np.float32(0.6658913), '95235295557.png': np.float32(0.6415472), '29824057753.png': np.float32(0.5980272)}	{'29824057753.png': {'95235295557.png': 0.5770916938781738, '22375425421.png': 0.5955542922019958, '23086440420.png': 0.646740198135376, '40892042938.png': 0.5727226734161377}, '95235295557.png': {'29824057753.png': 0.5770916938781738, '22375425421.png': 0.6845241785049438, '23086440420.png': 0.7167359590530396, '40892042938.png': 0.5878368616104126}, '22375425421.png': {'29824057753.png': 0.5955542922019958, '95235295557.png': 0.6845241785049438, '23086440420.png': 0.7715833187103271, '40892042938.png': 0.8019084334373474}, '23086440420.png': {'29824057753.png': 0.646740198135376, '95235295557.png': 0.7167359590530396, '22375425421.png': 0.7715833187103271, '40892042938.png': 0.7010973691940308}, '40892042938.png': {'29824057753.png': 0.5727226734161377, '95235295557.png': 0.5878368616104126, '22375425421.png': 0.8019084334373474, '23086440420.png': 0.7010973691940308}}	[]	[{'40892042938.png': 0.21209999918937683, '29824057753.png': 0.20579999685287476, '23086440420.png': 0.18979999423027039, '22375425421.png': 0.1889999955892563, '95235295557.png': 0.17749999463558197}]	[{'22375425421.png': 0.3000999987125397, '40892042938.png': 0.2621000111103058, '23086440420.png': 0.23479999601840973, '29824057753.png': 0.20080000162124634, '95235295557.png': 0.19850000739097595}]	[{'22375425421.png': 0.3000999987125397, '40892042938.png': 0.2621000111103058, '23086440420.png': 0.23479999601840973, '29824057753.png': 0.20080000162124634, '95235295557.png': 0.19850000739097595}, {'40892042938.png': 0.22120000422000885, '22375425421.png': 0.20509999990463257, '29824057753.png': 0.20250000059604645, '95235295557.png': 0.1941000074148178, '23086440420.png': 0.18060000240802765}]
Chinese	敲门砖	敲门砖	{'88689317483.png': np.float32(0.22145756), '63640174256.png': np.float32(0.2121714), '79800671780.png': np.float32(0.20262168), '16892855894.png': np.float32(0.19801947), '49258537986.png': np.float32(0.1956038)}	{'49258537986.png': np.float32(0.7204028), '88689317483.png': np.float32(0.7166425), '79800671780.png': np.float32(0.7028322), '63640174256.png': np.float32(0.67460215), '16892855894.png': np.float32(0.61054134)}	{'49258537986.png': {'79800671780.png': 0.7843829393386841, '16892855894.png': 0.564137876033783, '63640174256.png': 0.7377814054489136, '88689317483.png': 0.7953088283538818}, '79800671780.png': {'49258537986.png': 0.7843829393386841, '16892855894.png': 0.5979409217834473, '63640174256.png': 0.678989827632904, '88689317483.png': 0.7500152587890625}, '16892855894.png': {'49258537986.png': 0.564137876033783, '79800671780.png': 0.5979409217834473, '63640174256.png': 0.6202389001846313, '88689317483.png': 0.6598474979400635}, '63640174256.png': {'49258537986.png': 0.7377814054489136, '79800671780.png': 0.678989827632904, '16892855894.png': 0.6202389001846313, '88689317483.png': 0.6613984704017639}, '88689317483.png': {'49258537986.png': 0.7953088283538818, '79800671780.png': 0.7500152587890625, '16892855894.png': 0.6598474979400635, '63640174256.png': 0.6613984704017639}}	[]	[]	[{'88689317483.png': 0.24860000610351562, '49258537986.png': 0.23810000717639923, '63640174256.png': 0.22699999809265137, '79800671780.png': 0.19750000536441803, '16892855894.png': 0.16259999573230743}]	[{'63640174256.png': 0.2160000056028366, '49258537986.png': 0.2021999955177307, '88689317483.png': 0.1907999962568283, '79800671780.png': 0.18209999799728394, '16892855894.png': 0.17419999837875366}]
Chinese	火上浇油	火上浇油	{'17685905232.png': np.float32(0.2130498), '93822989008.png': np.float32(0.21203165), '97347444013.png': np.float32(0.20811462), '18795659829.png': np.float32(0.203989), '99815969889.png': np.float32(0.1775664)}	{'97347444013.png': np.float32(0.70757425), '17685905232.png': np.float32(0.6958085), '18795659829.png': np.float32(0.68118215), '93822989008.png': np.float32(0.6750476), '99815969889.png': np.float32(0.6498474)}	{'93822989008.png': {'18795659829.png': 0.6814780831336975, '17685905232.png': 0.7838073968887329, '99815969889.png': 0.5580633282661438, '97347444013.png': 0.6768415570259094}, '18795659829.png': {'93822989008.png': 0.6814780831336975, '17685905232.png': 0.6348409652709961, '99815969889.png': 0.7474409341812134, '97347444013.png': 0.6609688401222229}, '17685905232.png': {'93822989008.png': 0.7838073968887329, '18795659829.png': 0.6348409652709961, '99815969889.png': 0.5829918384552002, '97347444013.png': 0.7815935611724854}, '99815969889.png': {'93822989008.png': 0.5580633282661438, '18795659829.png': 0.7474409341812134, '17685905232.png': 0.5829918384552002, '97347444013.png': 0.7108932733535767}, '97347444013.png': {'93822989008.png': 0.6768415570259094, '18795659829.png': 0.6609688401222229, '17685905232.png': 0.7815935611724854, '99815969889.png': 0.7108932733535767}}	[{'17685905232.png': 0.21529999375343323, '93822989008.png': 0.21459999680519104, '18795659829.png': 0.21320000290870667, '97347444013.png': 0.2126999944448471, '99815969889.png': 0.19120000302791595}, {'18795659829.png': 0.21199999749660492, '97347444013.png': 0.2004999965429306, '93822989008.png': 0.19939999282360077, '17685905232.png': 0.19699999690055847, '99815969889.png': 0.19189999997615814}]	[{'93822989008.png': 0.1988999992609024, '18795659829.png': 0.1949000060558319, '17685905232.png': 0.18639999628067017, '97347444013.png': 0.18279999494552612, '99815969889.png': 0.18060000240802765}]	[{'17685905232.png': 0.3151000142097473, '97347444013.png': 0.2612000107765198, '93822989008.png': 0.24959999322891235, '18795659829.png': 0.18610000610351562, '99815969889.png': 0.17970000207424164}]	[{'17685905232.png': 0.26570001244544983, '93822989008.png': 0.2517000138759613, '97347444013.png': 0.24869999289512634, '18795659829.png': 0.2054000049829483, '99815969889.png': 0.18610000610351562}, {'97347444013.png': 0.23899999260902405, '17685905232.png': 0.22709999978542328, '93822989008.png': 0.21379999816417694, '18795659829.png': 0.20319999754428864, '99815969889.png': 0.19009999930858612}]
Chinese	碰壁	碰壁	{'11260896399.png': np.float32(0.23121844), '97257301279.png': np.float32(0.22959268), '60641193140.png': np.float32(0.22262415), '95539174273.png': np.float32(0.20759955), '95673327900.png': np.float32(0.1998649)}	{'11260896399.png': np.float32(0.6976275), '97257301279.png': np.float32(0.6756597), '95673327900.png': np.float32(0.6274008), '95539174273.png': np.float32(0.6190536), '60641193140.png': np.float32(0.6145899)}	{'11260896399.png': {'95539174273.png': 0.7300373911857605, '97257301279.png': 0.7572615146636963, '95673327900.png': 0.6683118939399719, '60641193140.png': 0.6348991394042969}, '95539174273.png': {'11260896399.png': 0.7300373911857605, '97257301279.png': 0.6260854005813599, '95673327900.png': 0.5638478994369507, '60641193140.png': 0.5562437772750854}, '97257301279.png': {'11260896399.png': 0.7572615146636963, '95539174273.png': 0.6260854005813599, '95673327900.png': 0.6647592782974243, '60641193140.png': 0.6545326709747314}, '95673327900.png': {'11260896399.png': 0.6683118939399719, '95539174273.png': 0.5638478994369507, '97257301279.png': 0.6647592782974243, '60641193140.png': 0.6126841902732849}, '60641193140.png': {'11260896399.png': 0.6348991394042969, '95539174273.png': 0.5562437772750854, '97257301279.png': 0.6545326709747314, '95673327900.png': 0.6126841902732849}}	[{'11260896399.png': 0.24560000002384186, '95539174273.png': 0.23160000145435333, '97257301279.png': 0.2290000021457672, '95673327900.png': 0.19449999928474426, '60641193140.png': 0.1907999962568283}]	[{'11260896399.png': 0.24400000274181366, '97257301279.png': 0.23029999434947968, '95539174273.png': 0.22789999842643738, '60641193140.png': 0.19269999861717224, '95673327900.png': 0.18520000576972961}, {'11260896399.png': 0.22990000247955322, '97257301279.png': 0.21969999372959137, '95539174273.png': 0.20970000326633453, '60641193140.png': 0.18330000340938568, '95673327900.png': 0.17720000445842743}, {'11260896399.png': 0.23729999363422394, '97257301279.png': 0.2280000001192093, '95539174273.png': 0.2224999964237213, '60641193140.png': 0.211899995803833, '95673327900.png': 0.1941000074148178}]	[{'11260896399.png': 0.2712000012397766, '97257301279.png': 0.2605000138282776, '60641193140.png': 0.24940000474452972, '95673327900.png': 0.21729999780654907, '95539174273.png': 0.21130000054836273}]	[{'97257301279.png': 0.2531999945640564, '11260896399.png': 0.25029999017715454, '60641193140.png': 0.23849999904632568, '95673327900.png': 0.22360000014305115, '95539174273.png': 0.20430000126361847}, {'97257301279.png': 0.22439999878406525, '11260896399.png': 0.22360000014305115, '95539174273.png': 0.22010000050067902, '95673327900.png': 0.21310000121593475, '60641193140.png': 0.20810000598430634}]
Chinese	大人物	大人物-1	{'22297540025.png': np.float32(0.22186607), '58857864757.png': np.float32(0.20679572), '81242023208.png': np.float32(0.20480132), '72033222745.png': np.float32(0.19709241), '77030838385.png': np.float32(0.18713008)}	{'81242023208.png': np.float32(0.78521734), '77030838385.png': np.float32(0.7472356), '22297540025.png': np.float32(0.7446697), '58857864757.png': np.float32(0.718614), '72033222745.png': np.float32(0.6994445)}	{'77030838385.png': {'72033222745.png': 0.7300699949264526, '81242023208.png': 0.8182972073554993, '22297540025.png': 0.7073583602905273, '58857864757.png': 0.7332167625427246}, '72033222745.png': {'77030838385.png': 0.7300699949264526, '81242023208.png': 0.7293955683708191, '22297540025.png': 0.7072417736053467, '58857864757.png': 0.6310706734657288}, '81242023208.png': {'77030838385.png': 0.8182972073554993, '72033222745.png': 0.7293955683708191, '22297540025.png': 0.8235433101654053, '58857864757.png': 0.7696332335472107}, '22297540025.png': {'77030838385.png': 0.7073583602905273, '72033222745.png': 0.7072417736053467, '81242023208.png': 0.8235433101654053, '58857864757.png': 0.7405353784561157}, '58857864757.png': {'77030838385.png': 0.7332167625427246, '72033222745.png': 0.6310706734657288, '81242023208.png': 0.7696332335472107, '22297540025.png': 0.7405353784561157}}	[]	[]	[{'81242023208.png': 0.2232999950647354, '77030838385.png': 0.21729999780654907, '72033222745.png': 0.19949999451637268, '22297540025.png': 0.1956000030040741, '58857864757.png': 0.1826999932527542}]	[{'58857864757.png': 0.22429999709129333, '22297540025.png': 0.21240000426769257, '81242023208.png': 0.21070000529289246, '77030838385.png': 0.20669999718666077, '72033222745.png': 0.1784999966621399}, {'81242023208.png': 0.24950000643730164, '22297540025.png': 0.2287999987602234, '77030838385.png': 0.21930000185966492, '72033222745.png': 0.21709999442100525, '58857864757.png': 0.21619999408721924}, {'77030838385.png': 0.21870000660419464, '81242023208.png': 0.20909999310970306, '58857864757.png': 0.19349999725818634, '72033222745.png': 0.18799999356269836, '22297540025.png': 0.1842000037431717}]
Chinese	菩萨心肠	菩萨心肠	{'67058282031.png': np.float32(0.24469844), '20919581630.png': np.float32(0.21668589), '41755593497.png': np.float32(0.21318033), '60751499134.png': np.float32(0.20445997), '81950799313.png': np.float32(0.20352536)}	{'60751499134.png': np.float32(0.6401595), '81950799313.png': np.float32(0.6391544), '41755593497.png': np.float32(0.63438857), '20919581630.png': np.float32(0.62389845), '67058282031.png': np.float32(0.6182878)}	{'20919581630.png': {'81950799313.png': 0.7114010453224182, '67058282031.png': 0.6019955277442932, '41755593497.png': 0.5770508646965027, '60751499134.png': 0.6051463484764099}, '81950799313.png': {'20919581630.png': 0.7114010453224182, '67058282031.png': 0.5860419869422913, '41755593497.png': 0.6559977531433105, '60751499134.png': 0.6031767725944519}, '67058282031.png': {'20919581630.png': 0.6019955277442932, '81950799313.png': 0.5860419869422913, '41755593497.png': 0.6186524033546448, '60751499134.png': 0.6664612889289856}, '41755593497.png': {'20919581630.png': 0.5770508646965027, '81950799313.png': 0.6559977531433105, '67058282031.png': 0.6186524033546448, '60751499134.png': 0.6858533620834351}, '60751499134.png': {'20919581630.png': 0.6051463484764099, '81950799313.png': 0.6031767725944519, '67058282031.png': 0.6664612889289856, '41755593497.png': 0.6858533620834351}}	[]	[{'20919581630.png': 0.23669999837875366, '41755593497.png': 0.21789999306201935, '67058282031.png': 0.21539999544620514, '81950799313.png': 0.20800000429153442, '60751499134.png': 0.19740000367164612}]	[{'20919581630.png': 0.29429998993873596, '81950799313.png': 0.251800000667572, '60751499134.png': 0.22339999675750732, '41755593497.png': 0.19709999859333038, '67058282031.png': 0.19189999997615814}]	[{'81950799313.png': 0.24709999561309814, '41755593497.png': 0.24310000240802765, '60751499134.png': 0.2345000058412552, '20919581630.png': 0.20659999549388885, '67058282031.png': 0.20409999787807465}, {'81950799313.png': 0.23970000445842743, '41755593497.png': 0.23960000276565552, '20919581630.png': 0.21899999678134918, '60751499134.png': 0.2126999944448471, '67058282031.png': 0.20389999449253082}]
