language	compound	folder	nc sim	avg img sim	img sim matrix	lit ct sim	idm ct sim	cp sim
Chinese	欣喜若狂	欣喜若狂	{'97939126372.png': 0.24068332, '79432523119.png': 0.2153754, '71242697467.png': 0.19403133, '29302812537.png': 0.18959585, '89369085450.png': 0.16879961}	{'97939126372.png': 0.66064966, '79432523119.png': 0.6440593, '89369085450.png': 0.62248045, '29302812537.png': 0.5989547, '71242697467.png': 0.4711827}	{'97939126372.png': {'71242697467.png': 0.4721379280090332, '79432523119.png': 0.7645829916000366, '29302812537.png': 0.7046083807945251, '89369085450.png': 0.7012693285942078}, '71242697467.png': {'97939126372.png': 0.4721379280090332, '79432523119.png': 0.4705263078212738, '29302812537.png': 0.4849191904067993, '89369085450.png': 0.4571473300457001}, '79432523119.png': {'97939126372.png': 0.7645829916000366, '71242697467.png': 0.4705263078212738, '29302812537.png': 0.6079570055007935, '89369085450.png': 0.7331709861755371}, '29302812537.png': {'97939126372.png': 0.7046083807945251, '71242697467.png': 0.4849191904067993, '79432523119.png': 0.6079570055007935, '89369085450.png': 0.5983341336250305}, '89369085450.png': {'97939126372.png': 0.7012693285942078, '71242697467.png': 0.4571473300457001, '79432523119.png': 0.7331709861755371, '29302812537.png': 0.5983341336250305}}	[]	[{'97939126372.png': 0.24140000343322754, '79432523119.png': 0.22139999270439148, '71242697467.png': 0.20960000157356262, '29302812537.png': 0.18440000712871552, '89369085450.png': 0.16910000145435333}, {'71242697467.png': 0.195700004696846, '97939126372.png': 0.19040000438690186, '29302812537.png': 0.17159999907016754, '79432523119.png': 0.1696999967098236, '89369085450.png': 0.1551000028848648}, {'97939126372.png': 0.18690000474452972, '71242697467.png': 0.15369999408721924, '79432523119.png': 0.15160000324249268, '89369085450.png': 0.14630000293254852, '29302812537.png': 0.13979999721050262}, {'97939126372.png': 0.1881999969482422, '71242697467.png': 0.12960000336170197, '79432523119.png': 0.1282999962568283, '89369085450.png': 0.11500000208616257, '29302812537.png': 0.08780000358819962}]	{'97939126372.png': [0.21597609, 0.20121886, 0.18127038, 0.24924748], '71242697467.png': [0.21237628, 0.19689152, 0.18487561, 0.22770749], '79432523119.png': [0.21191464, 0.2137043, 0.18180713, 0.2171429], '89369085450.png': [0.20471229, 0.18465391, 0.16603148, 0.2134109], '29302812537.png': [0.18529433, 0.16594106, 0.18378958, 0.19323009]}
Chinese	陈年旧事	陈年旧事	{'63917349907.png': 0.22949126, '44836976486.png': 0.21258613, '47910700532.png': 0.20041344, '13497256708.png': 0.18531969, '13370135195.png': 0.17503008}	{'63917349907.png': 0.590749, '44836976486.png': 0.5800446, '47910700532.png': 0.5006248, '13370135195.png': 0.45639807, '13497256708.png': 0.44059458}	{'13370135195.png': {'13497256708.png': 0.3867812752723694, '63917349907.png': 0.5014491081237793, '47910700532.png': 0.4494001567363739, '44836976486.png': 0.48796170949935913}, '13497256708.png': {'13370135195.png': 0.3867812752723694, '63917349907.png': 0.4640369713306427, '47910700532.png': 0.4390745759010315, '44836976486.png': 0.47248542308807373}, '63917349907.png': {'13370135195.png': 0.5014491081237793, '13497256708.png': 0.4640369713306427, '47910700532.png': 0.5759015083312988, '44836976486.png': 0.8216084241867065}, '47910700532.png': {'13370135195.png': 0.4494001567363739, '13497256708.png': 0.4390745759010315, '63917349907.png': 0.5759015083312988, '44836976486.png': 0.538122832775116}, '44836976486.png': {'13370135195.png': 0.48796170949935913, '13497256708.png': 0.47248542308807373, '63917349907.png': 0.8216084241867065, '47910700532.png': 0.538122832775116}}	[]	[{'47910700532.png': 0.20100000500679016, '63917349907.png': 0.18860000371932983, '44836976486.png': 0.16220000386238098, '13370135195.png': 0.16130000352859497, '13497256708.png': 0.1451999992132187}, {'47910700532.png': 0.19210000336170197, '63917349907.png': 0.18369999527931213, '13370135195.png': 0.16419999301433563, '44836976486.png': 0.1624000072479248, '13497256708.png': 0.15119999647140503}]	{'47910700532.png': [0.20778018, 0.17475393, 0.20283297, 0.1871419], '63917349907.png': [0.1953801, 0.19440296, 0.2075814, 0.20519356], '44836976486.png': [0.18686412, 0.18603349, 0.1835618, 0.18852839], '13497256708.png': [0.18059216, 0.16917302, 0.18027812, 0.15636694], '13370135195.png': [0.15619941, 0.16955921, 0.15707864, 0.18883033]}
Chinese	临阵脱逃	临阵脱逃	{'58358334039.png': 0.2785427, '90927893976.png': 0.26454222, '49752844525.png': 0.22190885, '80767057976.png': 0.21641012, '90625933235.png': 0.21494523}	{'49752844525.png': 0.6517154, '90927893976.png': 0.6496692, '58358334039.png': 0.6268966, '90625933235.png': 0.5800326, '80767057976.png': 0.49383256}	{'49752844525.png': {'80767057976.png': 0.48050421476364136, '58358334039.png': 0.7375769019126892, '90625933235.png': 0.6822563409805298, '90927893976.png': 0.706524133682251}, '80767057976.png': {'49752844525.png': 0.48050421476364136, '58358334039.png': 0.4519331753253937, '90625933235.png': 0.409749835729599, '90927893976.png': 0.6331429481506348}, '58358334039.png': {'49752844525.png': 0.7375769019126892, '80767057976.png': 0.4519331753253937, '90625933235.png': 0.6435953378677368, '90927893976.png': 0.6744809150695801}, '90625933235.png': {'49752844525.png': 0.6822563409805298, '80767057976.png': 0.409749835729599, '58358334039.png': 0.6435953378677368, '90927893976.png': 0.5845286846160889}, '90927893976.png': {'49752844525.png': 0.706524133682251, '80767057976.png': 0.6331429481506348, '58358334039.png': 0.6744809150695801, '90625933235.png': 0.5845286846160889}}	[{'58358334039.png': 0.20520000159740448, '90927893976.png': 0.19040000438690186, '80767057976.png': 0.1754000037908554, '90625933235.png': 0.17329999804496765, '49752844525.png': 0.16539999842643738}]	[{'90927893976.png': 0.267300009727478, '80767057976.png': 0.2289000004529953, '58358334039.png': 0.2257000058889389, '90625933235.png': 0.181099995970726, '49752844525.png': 0.17829999327659607}, {'58358334039.png': 0.17669999599456787, '80767057976.png': 0.1500999927520752, '49752844525.png': 0.14090000092983246, '90927893976.png': 0.13359999656677246, '90625933235.png': 0.1265999972820282}, {'58358334039.png': 0.20559999346733093, '49752844525.png': 0.1784999966621399, '80767057976.png': 0.16040000319480896, '90625933235.png': 0.15109999477863312, '90927893976.png': 0.1485999971628189}]	{'58358334039.png': [0.21361443, 0.16287406, 0.22917272, 0.2522928], '49752844525.png': [0.21110722, 0.16762725, 0.1950454, 0.19891599], '90927893976.png': [0.20254281, 0.16707268, 0.21239373, 0.24093565], '90625933235.png': [0.19793057, 0.16620407, 0.22304526, 0.20954998], '80767057976.png': [0.19702363, 0.19738936, 0.1889397, 0.18481931]}
Chinese	一团乱麻	一团乱麻	{'77743713267.png': 0.23690635, '17226113690.png': 0.21076803, '53302174564.png': 0.20123394, '25474583024.png': 0.16383302, '16727646516.png': 0.14911625}	{'17226113690.png': 0.5995389, '25474583024.png': 0.59253335, '53302174564.png': 0.57731795, '16727646516.png': 0.5630175, '77743713267.png': 0.49810085}	{'53302174564.png': {'16727646516.png': 0.5355624556541443, '25474583024.png': 0.5689527988433838, '17226113690.png': 0.7227690815925598, '77743713267.png': 0.48198753595352173}, '16727646516.png': {'53302174564.png': 0.5355624556541443, '25474583024.png': 0.6219854950904846, '17226113690.png': 0.6130363941192627, '77743713267.png': 0.48148560523986816}, '25474583024.png': {'53302174564.png': 0.5689527988433838, '16727646516.png': 0.6219854950904846, '17226113690.png': 0.6063075065612793, '77743713267.png': 0.5728875398635864}, '17226113690.png': {'53302174564.png': 0.7227690815925598, '16727646516.png': 0.6130363941192627, '25474583024.png': 0.6063075065612793, '77743713267.png': 0.45604264736175537}, '77743713267.png': {'53302174564.png': 0.48198753595352173, '16727646516.png': 0.48148560523986816, '25474583024.png': 0.5728875398635864, '17226113690.png': 0.45604264736175537}}	[{'16727646516.png': 0.22550000250339508, '77743713267.png': 0.20340000092983246, '17226113690.png': 0.15399999916553497, '53302174564.png': 0.14350000023841858, '25474583024.png': 0.11949999630451202}, {'77743713267.png': 0.19280000030994415, '16727646516.png': 0.1200999990105629, '17226113690.png': 0.11190000176429749, '53302174564.png': 0.11089999973773956, '25474583024.png': 0.08349999785423279}]	[{'16727646516.png': 0.15240000188350677, '17226113690.png': 0.14319999516010284, '25474583024.png': 0.13079999387264252, '77743713267.png': 0.12800000607967377, '53302174564.png': 0.12759999930858612}, {'77743713267.png': 0.16030000150203705, '16727646516.png': 0.1339000016450882, '25474583024.png': 0.13220000267028809, '17226113690.png': 0.12870000302791595, '53302174564.png': 0.1152999997138977}]	{'25474583024.png': [0.23777771, 0.21016857, 0.21196645, 0.18307094], '77743713267.png': [0.19874251, 0.20370746, 0.15895087, 0.22812027], '53302174564.png': [0.19641072, 0.19589768, 0.2171886, 0.1894443], '16727646516.png': [0.1947034, 0.21343619, 0.18738338, 0.14844853], '17226113690.png': [0.19437511, 0.18351538, 0.19753957, 0.161785]}
Chinese	劳碌命	劳碌命	{'13350421755.png': 0.24993035, '84694071311.png': 0.23833501, '59923609939.png': 0.20549612, '76007877425.png': 0.18562376, '49398320558.png': 0.18332814}	{'84694071311.png': 0.6721141, '13350421755.png': 0.62942135, '49398320558.png': 0.6144679, '76007877425.png': 0.6091325, '59923609939.png': 0.5977626}	{'76007877425.png': {'59923609939.png': 0.5385368466377258, '84694071311.png': 0.6441927552223206, '13350421755.png': 0.6346762180328369, '49398320558.png': 0.619124174118042}, '59923609939.png': {'76007877425.png': 0.5385368466377258, '84694071311.png': 0.6829933524131775, '13350421755.png': 0.5700609087944031, '49398320558.png': 0.5994590520858765}, '84694071311.png': {'76007877425.png': 0.6441927552223206, '59923609939.png': 0.6829933524131775, '13350421755.png': 0.7174648642539978, '49398320558.png': 0.6438052654266357}, '13350421755.png': {'76007877425.png': 0.6346762180328369, '59923609939.png': 0.5700609087944031, '84694071311.png': 0.7174648642539978, '49398320558.png': 0.5954832434654236}, '49398320558.png': {'76007877425.png': 0.619124174118042, '59923609939.png': 0.5994590520858765, '84694071311.png': 0.6438052654266357, '13350421755.png': 0.5954832434654236}}	[]	[{'13350421755.png': 0.20250000059604645, '49398320558.png': 0.16920000314712524, '84694071311.png': 0.1664000004529953, '76007877425.png': 0.16140000522136688, '59923609939.png': 0.15870000422000885}, {'84694071311.png': 0.24060000479221344, '13350421755.png': 0.2240999937057495, '76007877425.png': 0.2190999984741211, '59923609939.png': 0.20430000126361847, '49398320558.png': 0.19439999759197235}, {'84694071311.png': 0.24320000410079956, '13350421755.png': 0.24079999327659607, '76007877425.png': 0.2092999964952469, '59923609939.png': 0.20239999890327454, '49398320558.png': 0.18629999458789825}, {'84694071311.png': 0.24369999766349792, '13350421755.png': 0.23520000278949738, '76007877425.png': 0.21080000698566437, '59923609939.png': 0.20010000467300415, '49398320558.png': 0.19380000233650208}]	{'84694071311.png': [0.24275681, 0.21841353, 0.20413339], '13350421755.png': [0.21832998, 0.20960061, 0.21717335], '59923609939.png': [0.21826825, 0.21754372, 0.15356411], '49398320558.png': [0.19160824, 0.22253743, 0.14157538], '76007877425.png': [0.17896703, 0.18572694, 0.16841133]}
Chinese	黄金生育年龄	黄金生育年龄	{'94590311205.png': 0.2286753, '55675296928.png': 0.22299433, '13964012841.png': 0.2220539, '96809656906.png': 0.19657841, '42671974211.png': 0.19126487}	{'55675296928.png': 0.66654456, '94590311205.png': 0.60980225, '96809656906.png': 0.5878364, '13964012841.png': 0.5823503, '42671974211.png': 0.55381525}	{'42671974211.png': {'13964012841.png': 0.5465112328529358, '94590311205.png': 0.5940032601356506, '96809656906.png': 0.4968388080596924, '55675296928.png': 0.5779076218605042}, '13964012841.png': {'42671974211.png': 0.5465112328529358, '94590311205.png': 0.5226825475692749, '96809656906.png': 0.6106180548667908, '55675296928.png': 0.6495893001556396}, '94590311205.png': {'42671974211.png': 0.5940032601356506, '13964012841.png': 0.5226825475692749, '96809656906.png': 0.5638652443885803, '55675296928.png': 0.7586580514907837}, '96809656906.png': {'42671974211.png': 0.4968388080596924, '13964012841.png': 0.6106180548667908, '94590311205.png': 0.5638652443885803, '55675296928.png': 0.6800233125686646}, '55675296928.png': {'42671974211.png': 0.5779076218605042, '13964012841.png': 0.6495893001556396, '94590311205.png': 0.7586580514907837, '96809656906.png': 0.6800233125686646}}	[]	[{'42671974211.png': 0.2199999988079071, '94590311205.png': 0.2176000028848648, '55675296928.png': 0.19370000064373016, '96809656906.png': 0.1754000037908554, '13964012841.png': 0.14730000495910645}, {'94590311205.png': 0.23409999907016754, '42671974211.png': 0.23350000381469727, '55675296928.png': 0.21449999511241913, '96809656906.png': 0.19349999725818634, '13964012841.png': 0.17739999294281006}]	{'96809656906.png': [0.20363918, 0.18506457, 0.1686053, 0.1839211, 0.18919751, 0.204025], '13964012841.png': [0.19061315, 0.24226335, 0.17729588, 0.18561596, 0.20548858, 0.19770364], '55675296928.png': [0.18217298, 0.18604681, 0.14288968, 0.19292617, 0.22454791, 0.20394944], '94590311205.png': [0.16365725, 0.16393803, 0.12688714, 0.20872164, 0.22475903, 0.2037546], '42671974211.png': [0.15287638, 0.12570505, 0.121463224, 0.21739748, 0.16905367, 0.18371238]}
Chinese	黑箱	黑箱	{'22375425421.png': 0.31992662, '40892042938.png': 0.25258762, '23086440420.png': 0.22505008, '95235295557.png': 0.18226984, '29824057753.png': 0.17532092}	{'23086440420.png': 0.63105375, '22375425421.png': 0.62302786, '95235295557.png': 0.59485173, '40892042938.png': 0.5626997, '29824057753.png': 0.50353247}	{'29824057753.png': {'95235295557.png': 0.5496830344200134, '22375425421.png': 0.47654637694358826, '23086440420.png': 0.5468460917472839, '40892042938.png': 0.44105443358421326}, '95235295557.png': {'29824057753.png': 0.5496830344200134, '22375425421.png': 0.6196441054344177, '23086440420.png': 0.6956177353858948, '40892042938.png': 0.514461874961853}, '22375425421.png': {'29824057753.png': 0.47654637694358826, '95235295557.png': 0.6196441054344177, '23086440420.png': 0.6911948919296265, '40892042938.png': 0.7047260999679565}, '23086440420.png': {'29824057753.png': 0.5468460917472839, '95235295557.png': 0.6956177353858948, '22375425421.png': 0.6911948919296265, '40892042938.png': 0.5905562043190002}, '40892042938.png': {'29824057753.png': 0.44105443358421326, '95235295557.png': 0.514461874961853, '22375425421.png': 0.7047260999679565, '23086440420.png': 0.5905562043190002}}	[{'22375425421.png': 0.17759999632835388, '40892042938.png': 0.12359999865293503, '29824057753.png': 0.10490000247955322, '23086440420.png': 0.10260000079870224, '95235295557.png': 0.09730000048875809}, {'22375425421.png': 0.2101999968290329, '40892042938.png': 0.17229999601840973, '23086440420.png': 0.1354999989271164, '95235295557.png': 0.12300000339746475, '29824057753.png': 0.11590000241994858}]	[{'22375425421.png': 0.2533000111579895, '40892042938.png': 0.23229999840259552, '29824057753.png': 0.2125999927520752, '23086440420.png': 0.20999999344348907, '95235295557.png': 0.18479999899864197}, {'22375425421.png': 0.2240999937057495, '40892042938.png': 0.20340000092983246, '29824057753.png': 0.19059999287128448, '95235295557.png': 0.18539999425411224, '23086440420.png': 0.1808999925851822}]	{'22375425421.png': [0.23202252, 0.26237807], '40892042938.png': [0.22114268, 0.23564963], '95235295557.png': [0.20536786, 0.1970351], '23086440420.png': [0.18845348, 0.253765], '29824057753.png': [0.18185455, 0.19222362]}
Chinese	敲门砖	敲门砖	{'49258537986.png': 0.2600962, '88689317483.png': 0.23630098, '79800671780.png': 0.16470598, '63640174256.png': 0.14298196, '16892855894.png': 0.11117282}	{'88689317483.png': 0.59158814, '49258537986.png': 0.5476932, '79800671780.png': 0.5308408, '63640174256.png': 0.51795924, '16892855894.png': 0.49721023}	{'49258537986.png': {'79800671780.png': 0.5628647804260254, '16892855894.png': 0.4303750991821289, '63640174256.png': 0.5327437520027161, '88689317483.png': 0.6647892594337463}, '79800671780.png': {'49258537986.png': 0.5628647804260254, '16892855894.png': 0.46585774421691895, '63640174256.png': 0.46639731526374817, '88689317483.png': 0.6282434463500977}, '16892855894.png': {'49258537986.png': 0.4303750991821289, '79800671780.png': 0.46585774421691895, '63640174256.png': 0.5459921360015869, '88689317483.png': 0.5466159582138062}, '63640174256.png': {'49258537986.png': 0.5327437520027161, '79800671780.png': 0.46639731526374817, '16892855894.png': 0.5459921360015869, '88689317483.png': 0.5267038345336914}, '88689317483.png': {'49258537986.png': 0.6647892594337463, '79800671780.png': 0.6282434463500977, '16892855894.png': 0.5466159582138062, '63640174256.png': 0.5267038345336914}}	[{'49258537986.png': 0.28940001130104065, '88689317483.png': 0.23399999737739563, '79800671780.png': 0.16290000081062317, '63640174256.png': 0.15539999306201935, '16892855894.png': 0.10189999639987946}, {'88689317483.png': 0.17919999361038208, '49258537986.png': 0.1704999953508377, '79800671780.png': 0.16269999742507935, '63640174256.png': 0.12449999898672104, '16892855894.png': 0.10620000213384628}]	[{'49258537986.png': 0.21140000224113464, '88689317483.png': 0.20200000703334808, '79800671780.png': 0.1680999994277954, '63640174256.png': 0.15760000050067902, '16892855894.png': 0.12939999997615814}, {'49258537986.png': 0.1972000002861023, '88689317483.png': 0.1940000057220459, '79800671780.png': 0.19220000505447388, '16892855894.png': 0.18080000579357147, '63640174256.png': 0.16259999573230743}]	{'49258537986.png': [0.22838658, 0.2662054, 0.26806113], '88689317483.png': [0.21053842, 0.2837073, 0.20869583], '79800671780.png': [0.2022244, 0.17647272, 0.22271629], '63640174256.png': [0.18025218, 0.14849514, 0.16836363], '16892855894.png': [0.17583832, 0.15209289, 0.1474419]}
Chinese	火上浇油	火上浇油	{'17685905232.png': 0.26462743, '97347444013.png': 0.23502564, '93822989008.png': 0.21499203, '18795659829.png': 0.1752873, '99815969889.png': 0.15116589}	{'93822989008.png': 0.63512015, '97347444013.png': 0.63023365, '18795659829.png': 0.62635446, '99815969889.png': 0.5947062, '17685905232.png': 0.58139277}	{'93822989008.png': {'18795659829.png': 0.6862919330596924, '17685905232.png': 0.6722796559333801, '99815969889.png': 0.5607106685638428, '97347444013.png': 0.6211983561515808}, '18795659829.png': {'93822989008.png': 0.6862919330596924, '17685905232.png': 0.5421074628829956, '99815969889.png': 0.682941734790802, '97347444013.png': 0.5940765142440796}, '17685905232.png': {'93822989008.png': 0.6722796559333801, '18795659829.png': 0.5421074628829956, '99815969889.png': 0.4703482389450073, '97347444013.png': 0.640835702419281}, '99815969889.png': {'93822989008.png': 0.5607106685638428, '18795659829.png': 0.682941734790802, '17685905232.png': 0.4703482389450073, '97347444013.png': 0.6648240685462952}, '97347444013.png': {'93822989008.png': 0.6211983561515808, '18795659829.png': 0.5940765142440796, '17685905232.png': 0.640835702419281, '99815969889.png': 0.6648240685462952}}	[{'17685905232.png': 0.2989000082015991, '93822989008.png': 0.2587999999523163, '97347444013.png': 0.22679999470710754, '18795659829.png': 0.15960000455379486, '99815969889.png': 0.12319999933242798}, {'17685905232.png': 0.2581000030040741, '97347444013.png': 0.2345000058412552, '93822989008.png': 0.2176000028848648, '18795659829.png': 0.15139999985694885, '99815969889.png': 0.1265999972820282}]	[{'97347444013.png': 0.24169999361038208, '17685905232.png': 0.20839999616146088, '93822989008.png': 0.17270000278949738, '18795659829.png': 0.16830000281333923, '99815969889.png': 0.16449999809265137}, {'97347444013.png': 0.17820000648498535, '17685905232.png': 0.15919999778270721, '93822989008.png': 0.14970000088214874, '18795659829.png': 0.13269999623298645, '99815969889.png': 0.08699999749660492}]	{'93822989008.png': [0.24405509, 0.18708423, 0.18495764, 0.17411374], '17685905232.png': [0.24000314, 0.1892946, 0.22790708, 0.21127822], '97347444013.png': [0.22102237, 0.20702928, 0.21044238, 0.17238387], '18795659829.png': [0.16005072, 0.18946892, 0.1980313, 0.1579198], '99815969889.png': [0.14536923, 0.17845963, 0.17371239, 0.1559698]}
Chinese	碰壁	碰壁	{'11260896399.png': 0.25981593, '97257301279.png': 0.23570475, '95539174273.png': 0.22115725, '60641193140.png': 0.21418244, '95673327900.png': 0.19254598}	{'11260896399.png': 0.6438322, '95539174273.png': 0.58763313, '95673327900.png': 0.583747, '97257301279.png': 0.5561523, '60641193140.png': 0.51193804}	{'11260896399.png': {'95539174273.png': 0.6803553104400635, '97257301279.png': 0.7190632224082947, '95673327900.png': 0.6349794864654541, '60641193140.png': 0.5409308671951294}, '95539174273.png': {'11260896399.png': 0.6803553104400635, '97257301279.png': 0.5415217280387878, '95673327900.png': 0.6271559000015259, '60641193140.png': 0.5014994144439697}, '97257301279.png': {'11260896399.png': 0.7190632224082947, '95539174273.png': 0.5415217280387878, '95673327900.png': 0.5157775282859802, '60641193140.png': 0.44824665784835815}, '95673327900.png': {'11260896399.png': 0.6349794864654541, '95539174273.png': 0.6271559000015259, '97257301279.png': 0.5157775282859802, '60641193140.png': 0.5570752024650574}, '60641193140.png': {'11260896399.png': 0.5409308671951294, '95539174273.png': 0.5014994144439697, '97257301279.png': 0.44824665784835815, '95673327900.png': 0.5570752024650574}}	[{'11260896399.png': 0.2720000147819519, '97257301279.png': 0.25, '95673327900.png': 0.21400000154972076, '95539174273.png': 0.20909999310970306, '60641193140.png': 0.2069000005722046}]	[{'97257301279.png': 0.20730000734329224, '60641193140.png': 0.18459999561309814, '11260896399.png': 0.18070000410079956, '95539174273.png': 0.15719999372959137, '95673327900.png': 0.15539999306201935}, {'97257301279.png': 0.24269999563694, '11260896399.png': 0.17090000212192535, '60641193140.png': 0.16949999332427979, '95539174273.png': 0.15410000085830688, '95673327900.png': 0.14169999957084656}, {'97257301279.png': 0.24490000307559967, '11260896399.png': 0.2054000049829483, '60641193140.png': 0.18310000002384186, '95539174273.png': 0.1745000034570694, '95673327900.png': 0.16979999840259552}]	{'11260896399.png': [0.16411407, 0.22597651], '97257301279.png': [0.15677539, 0.2519298], '95539174273.png': [0.15174726, 0.1395179], '60641193140.png': [0.15027621, 0.20347172], '95673327900.png': [0.14406261, 0.1622385]}
Chinese	大人物	大人物-1	{'81242023208.png': 0.25928506, '77030838385.png': 0.25364688, '22297540025.png': 0.21246901, '58857864757.png': 0.21019748, '72033222745.png': 0.20410582}	{'77030838385.png': 0.65466917, '22297540025.png': 0.64695215, '81242023208.png': 0.62982595, '72033222745.png': 0.6216615, '58857864757.png': 0.5965402}	{'77030838385.png': {'72033222745.png': 0.668911874294281, '81242023208.png': 0.6868135929107666, '22297540025.png': 0.6454692482948303, '58857864757.png': 0.6174818277359009}, '72033222745.png': {'77030838385.png': 0.668911874294281, '81242023208.png': 0.6037116050720215, '22297540025.png': 0.6787317991256714, '58857864757.png': 0.5352906584739685}, '81242023208.png': {'77030838385.png': 0.6868135929107666, '72033222745.png': 0.6037116050720215, '22297540025.png': 0.6294989585876465, '58857864757.png': 0.5992795825004578}, '22297540025.png': {'77030838385.png': 0.6454692482948303, '72033222745.png': 0.6787317991256714, '81242023208.png': 0.6294989585876465, '58857864757.png': 0.6341086626052856}, '58857864757.png': {'77030838385.png': 0.6174818277359009, '72033222745.png': 0.5352906584739685, '81242023208.png': 0.5992795825004578, '22297540025.png': 0.6341086626052856}}	[]	[]	{'81242023208.png': [0.21408416, 0.22870162, 0.21967882], '77030838385.png': [0.2005946, 0.20074071, 0.19527598], '72033222745.png': [0.1795161, 0.2054617, 0.19746727], '22297540025.png': [0.17576604, 0.19857486, 0.19031222], '58857864757.png': [0.1677202, 0.18032643, 0.19065702]}
Chinese	菩萨心肠	菩萨心肠	{'20919581630.png': 0.25251275, '60751499134.png': 0.20105848, '81950799313.png': 0.19888017, '41755593497.png': 0.18288773, '67058282031.png': 0.1812934}	{'41755593497.png': 0.58847916, '60751499134.png': 0.57058406, '81950799313.png': 0.55819404, '67058282031.png': 0.53984016, '20919581630.png': 0.5170839}	{'20919581630.png': {'81950799313.png': 0.5424096584320068, '67058282031.png': 0.4768412709236145, '41755593497.png': 0.499219685792923, '60751499134.png': 0.5498648881912231}, '81950799313.png': {'20919581630.png': 0.5424096584320068, '67058282031.png': 0.5243390202522278, '41755593497.png': 0.6191369295120239, '60751499134.png': 0.5468907356262207}, '67058282031.png': {'20919581630.png': 0.4768412709236145, '81950799313.png': 0.5243390202522278, '41755593497.png': 0.6040798425674438, '60751499134.png': 0.5541005730628967}, '41755593497.png': {'20919581630.png': 0.499219685792923, '81950799313.png': 0.6191369295120239, '67058282031.png': 0.6040798425674438, '60751499134.png': 0.6314800977706909}, '60751499134.png': {'20919581630.png': 0.5498648881912231, '81950799313.png': 0.5468907356262207, '67058282031.png': 0.5541005730628967, '41755593497.png': 0.6314800977706909}}	[]	[{'41755593497.png': 0.18240000307559967, '60751499134.png': 0.17569999396800995, '67058282031.png': 0.17239999771118164, '81950799313.png': 0.15049999952316284, '20919581630.png': 0.14470000565052032}, {'41755593497.png': 0.225600004196167, '20919581630.png': 0.20499999821186066, '81950799313.png': 0.1973000019788742, '60751499134.png': 0.19380000233650208, '67058282031.png': 0.17409999668598175}]	{'20919581630.png': [0.23679492, 0.20728669, 0.19382074, 0.19380203], '81950799313.png': [0.14898682, 0.18577377, 0.14217786, 0.16392386], '41755593497.png': [0.14605586, 0.18999776, 0.15810561, 0.20135751], '60751499134.png': [0.13955626, 0.1767179, 0.21929653, 0.18218535], '67058282031.png': [0.121636555, 0.21079424, 0.14270212, 0.2030164]}
Chinese	风马牛不相及	风马牛不相及	{'56793190111.png': 0.2738479, '68952791921.png': 0.2681701, '11167909096.png': 0.21255344, '54769710607.png': 0.20559978, '54966934795.png': 0.17032644}	{'68952791921.png': 0.65554667, '56793190111.png': 0.64240074, '11167909096.png': 0.6080928, '54769710607.png': 0.59199023, '54966934795.png': 0.5565258}	{'56793190111.png': {'11167909096.png': 0.6115708947181702, '54769710607.png': 0.570304274559021, '68952791921.png': 0.8218919038772583, '54966934795.png': 0.5658359527587891}, '11167909096.png': {'56793190111.png': 0.6115708947181702, '54769710607.png': 0.6707114577293396, '68952791921.png': 0.607669472694397, '54966934795.png': 0.54241943359375}, '54769710607.png': {'56793190111.png': 0.570304274559021, '11167909096.png': 0.6707114577293396, '68952791921.png': 0.6008611917495728, '54966934795.png': 0.5260840654373169}, '68952791921.png': {'56793190111.png': 0.8218919038772583, '11167909096.png': 0.607669472694397, '54769710607.png': 0.6008611917495728, '54966934795.png': 0.591763973236084}, '54966934795.png': {'56793190111.png': 0.5658359527587891, '11167909096.png': 0.54241943359375, '54769710607.png': 0.5260840654373169, '68952791921.png': 0.591763973236084}}	[]	[{'56793190111.png': 0.23190000653266907, '11167909096.png': 0.1914999932050705, '68952791921.png': 0.19099999964237213, '54966934795.png': 0.1678999960422516, '54769710607.png': 0.14790000021457672}, {'56793190111.png': 0.18649999797344208, '54769710607.png': 0.1843000054359436, '11167909096.png': 0.17970000207424164, '68952791921.png': 0.17339999973773956, '54966934795.png': 0.14910000562667847}]	{'68952791921.png': [0.19922297, 0.23905177, 0.25142056, 0.1736436, 0.16883758, 0.19236943], '56793190111.png': [0.18264803, 0.24288027, 0.24763218, 0.18101572, 0.17786452, 0.19708979], '11167909096.png': [0.16886666, 0.1554748, 0.16006495, 0.18355648, 0.15398909, 0.19565342], '54966934795.png': [0.16110827, 0.14454234, 0.1452201, 0.14394581, 0.12242858, 0.17972462], '54769710607.png': [0.16052392, 0.15186633, 0.13519004, 0.1725267, 0.17680949, 0.18477215]}
