language	compound	folder	nc sim	avg img sim	img sim matrix	lit ct sim	idm ct sim	cp sim
Chinese	劳碌命	劳碌命	{'13350421755.png': 0.23855385, '84694071311.png': 0.2210649, '59923609939.png': 0.2006769, '49398320558.png': 0.19233465, '76007877425.png': 0.18088564}	{'84694071311.png': 0.6721141, '13350421755.png': 0.62942135, '49398320558.png': 0.6144679, '76007877425.png': 0.6091325, '59923609939.png': 0.5977626}	{'76007877425.png': {'59923609939.png': 0.5385368466377258, '84694071311.png': 0.6441927552223206, '13350421755.png': 0.6346762180328369, '49398320558.png': 0.619124174118042}, '59923609939.png': {'76007877425.png': 0.5385368466377258, '84694071311.png': 0.6829933524131775, '13350421755.png': 0.5700609087944031, '49398320558.png': 0.5994590520858765}, '84694071311.png': {'76007877425.png': 0.6441927552223206, '59923609939.png': 0.6829933524131775, '13350421755.png': 0.7174648642539978, '49398320558.png': 0.6438052654266357}, '13350421755.png': {'76007877425.png': 0.6346762180328369, '59923609939.png': 0.5700609087944031, '84694071311.png': 0.7174648642539978, '49398320558.png': 0.5954832434654236}, '49398320558.png': {'76007877425.png': 0.619124174118042, '59923609939.png': 0.5994590520858765, '84694071311.png': 0.6438052654266357, '13350421755.png': 0.5954832434654236}}	[]	[{'13350421755.png': 0.18950000405311584, '49398320558.png': 0.17219999432563782, '84694071311.png': 0.16660000383853912, '59923609939.png': 0.15399999916553497, '76007877425.png': 0.1525000035762787}, {'84694071311.png': 0.25189998745918274, '13350421755.png': 0.23010000586509705, '76007877425.png': 0.2079000025987625, '59923609939.png': 0.19760000705718994, '49398320558.png': 0.19020000100135803}, {'84694071311.png': 0.2542000114917755, '13350421755.png': 0.24400000274181366, '59923609939.png': 0.21310000121593475, '76007877425.png': 0.210999995470047, '49398320558.png': 0.20000000298023224}, {'13350421755.png': 0.23749999701976776, '84694071311.png': 0.23729999363422394, '59923609939.png': 0.2199999988079071, '49398320558.png': 0.2078000009059906, '76007877425.png': 0.19589999318122864}]	{'13350421755.png': [0.22967586], '84694071311.png': [0.21995696], '59923609939.png': [0.20263231], '49398320558.png': [0.19688638], '76007877425.png': [0.19172484]}
Chinese	黄金生育年龄	黄金生育年龄	{'94590311205.png': 0.23410445, '42671974211.png': 0.21882609, '13964012841.png': 0.21027224, '55675296928.png': 0.20749897, '96809656906.png': 0.19256446}	{'55675296928.png': 0.66654456, '94590311205.png': 0.60980225, '96809656906.png': 0.5878364, '13964012841.png': 0.5823503, '42671974211.png': 0.55381525}	{'42671974211.png': {'13964012841.png': 0.5465112328529358, '94590311205.png': 0.5940032601356506, '96809656906.png': 0.4968388080596924, '55675296928.png': 0.5779076218605042}, '13964012841.png': {'42671974211.png': 0.5465112328529358, '94590311205.png': 0.5226825475692749, '96809656906.png': 0.6106180548667908, '55675296928.png': 0.6495893001556396}, '94590311205.png': {'42671974211.png': 0.5940032601356506, '13964012841.png': 0.5226825475692749, '96809656906.png': 0.5638652443885803, '55675296928.png': 0.7586580514907837}, '96809656906.png': {'42671974211.png': 0.4968388080596924, '13964012841.png': 0.6106180548667908, '94590311205.png': 0.5638652443885803, '55675296928.png': 0.6800233125686646}, '55675296928.png': {'42671974211.png': 0.5779076218605042, '13964012841.png': 0.6495893001556396, '94590311205.png': 0.7586580514907837, '96809656906.png': 0.6800233125686646}}	[]	[{'42671974211.png': 0.2222999930381775, '94590311205.png': 0.2198999971151352, '55675296928.png': 0.19460000097751617, '96809656906.png': 0.1868000030517578, '13964012841.png': 0.15600000321865082}, {'42671974211.png': 0.22130000591278076, '94590311205.png': 0.21060000360012054, '55675296928.png': 0.18539999425411224, '96809656906.png': 0.17800000309944153, '13964012841.png': 0.1680999994277954}]	{'13964012841.png': [0.26191214, 0.23397641, 0.17029601, 0.17139868], '55675296928.png': [0.1878859, 0.18353277, 0.17800815, 0.18399014], '96809656906.png': [0.17711218, 0.18726787, 0.18265198, 0.1808947], '94590311205.png': [0.16391006, 0.19174856, 0.21408777, 0.1909315], '42671974211.png': [0.1480447, 0.14456363, 0.2258049, 0.21901615]}
Chinese	黑箱	黑箱	{'22375425421.png': 0.3096242, '40892042938.png': 0.25173655, '23086440420.png': 0.22507682, '29824057753.png': 0.1774356, '95235295557.png': 0.17603463}	{'23086440420.png': 0.63105375, '22375425421.png': 0.62302786, '95235295557.png': 0.59485173, '40892042938.png': 0.5626997, '29824057753.png': 0.50353247}	{'29824057753.png': {'95235295557.png': 0.5496830344200134, '22375425421.png': 0.47654637694358826, '23086440420.png': 0.5468460917472839, '40892042938.png': 0.44105443358421326}, '95235295557.png': {'29824057753.png': 0.5496830344200134, '22375425421.png': 0.6196441054344177, '23086440420.png': 0.6956177353858948, '40892042938.png': 0.514461874961853}, '22375425421.png': {'29824057753.png': 0.47654637694358826, '95235295557.png': 0.6196441054344177, '23086440420.png': 0.6911948919296265, '40892042938.png': 0.7047260999679565}, '23086440420.png': {'29824057753.png': 0.5468460917472839, '95235295557.png': 0.6956177353858948, '22375425421.png': 0.6911948919296265, '40892042938.png': 0.5905562043190002}, '40892042938.png': {'29824057753.png': 0.44105443358421326, '95235295557.png': 0.514461874961853, '22375425421.png': 0.7047260999679565, '23086440420.png': 0.5905562043190002}}	[{'22375425421.png': 0.2029000073671341, '40892042938.png': 0.1729000061750412, '29824057753.png': 0.12780000269412994, '23086440420.png': 0.1168999969959259, '95235295557.png': 0.10520000010728836}, {'22375425421.png': 0.23729999363422394, '40892042938.png': 0.19460000097751617, '23086440420.png': 0.14069999754428864, '29824057753.png': 0.13699999451637268, '95235295557.png': 0.13439999520778656}]	[{'22375425421.png': 0.23019999265670776, '40892042938.png': 0.22529999911785126, '29824057753.png': 0.21130000054836273, '23086440420.png': 0.1931000053882599, '95235295557.png': 0.1768999993801117}, {'22375425421.png': 0.20200000703334808, '29824057753.png': 0.19900000095367432, '40892042938.png': 0.19859999418258667, '95235295557.png': 0.19339999556541443, '23086440420.png': 0.18520000576972961}]	{}
Chinese	敲门砖	敲门砖	{'49258537986.png': 0.29301742, '88689317483.png': 0.24784991, '79800671780.png': 0.18844451, '63640174256.png': 0.15458319, '16892855894.png': 0.13601947}	{'88689317483.png': 0.59158814, '49258537986.png': 0.5476932, '79800671780.png': 0.5308408, '63640174256.png': 0.51795924, '16892855894.png': 0.49721023}	{'49258537986.png': {'79800671780.png': 0.5628647804260254, '16892855894.png': 0.4303750991821289, '63640174256.png': 0.5327437520027161, '88689317483.png': 0.6647892594337463}, '79800671780.png': {'49258537986.png': 0.5628647804260254, '16892855894.png': 0.46585774421691895, '63640174256.png': 0.46639731526374817, '88689317483.png': 0.6282434463500977}, '16892855894.png': {'49258537986.png': 0.4303750991821289, '79800671780.png': 0.46585774421691895, '63640174256.png': 0.5459921360015869, '88689317483.png': 0.5466159582138062}, '63640174256.png': {'49258537986.png': 0.5327437520027161, '79800671780.png': 0.46639731526374817, '16892855894.png': 0.5459921360015869, '88689317483.png': 0.5267038345336914}, '88689317483.png': {'49258537986.png': 0.6647892594337463, '79800671780.png': 0.6282434463500977, '16892855894.png': 0.5466159582138062, '63640174256.png': 0.5267038345336914}}	[{'49258537986.png': 0.3138999938964844, '88689317483.png': 0.22439999878406525, '63640174256.png': 0.16840000450611115, '79800671780.png': 0.15489999949932098, '16892855894.png': 0.0828000009059906}, {'88689317483.png': 0.1762000024318695, '79800671780.png': 0.1688999980688095, '49258537986.png': 0.164000004529953, '63640174256.png': 0.11840000003576279, '16892855894.png': 0.09229999780654907}]	[{'49258537986.png': 0.20679999887943268, '88689317483.png': 0.2004999965429306, '63640174256.png': 0.1737000048160553, '79800671780.png': 0.1688999980688095, '16892855894.png': 0.1485999971628189}, {'49258537986.png': 0.21410000324249268, '79800671780.png': 0.20029999315738678, '88689317483.png': 0.19859999418258667, '63640174256.png': 0.17550000548362732, '16892855894.png': 0.17399999499320984}]	{'49258537986.png': [0.26210213], '88689317483.png': [0.24972656], '63640174256.png': [0.1802986], '16892855894.png': [0.16068369], '79800671780.png': [0.1595867]}
Chinese	火上浇油	火上浇油	{'17685905232.png': 0.26676834, '97347444013.png': 0.24286723, '93822989008.png': 0.2287771, '18795659829.png': 0.17162591, '99815969889.png': 0.14492562}	{'93822989008.png': 0.63512015, '97347444013.png': 0.63023365, '18795659829.png': 0.62635446, '99815969889.png': 0.5947062, '17685905232.png': 0.58139277}	{'93822989008.png': {'18795659829.png': 0.6862919330596924, '17685905232.png': 0.6722796559333801, '99815969889.png': 0.5607106685638428, '97347444013.png': 0.6211983561515808}, '18795659829.png': {'93822989008.png': 0.6862919330596924, '17685905232.png': 0.5421074628829956, '99815969889.png': 0.682941734790802, '97347444013.png': 0.5940765142440796}, '17685905232.png': {'93822989008.png': 0.6722796559333801, '18795659829.png': 0.5421074628829956, '99815969889.png': 0.4703482389450073, '97347444013.png': 0.640835702419281}, '99815969889.png': {'93822989008.png': 0.5607106685638428, '18795659829.png': 0.682941734790802, '17685905232.png': 0.4703482389450073, '97347444013.png': 0.6648240685462952}, '97347444013.png': {'93822989008.png': 0.6211983561515808, '18795659829.png': 0.5940765142440796, '17685905232.png': 0.640835702419281, '99815969889.png': 0.6648240685462952}}	[{'17685905232.png': 0.304500013589859, '93822989008.png': 0.2696000039577484, '97347444013.png': 0.2329999953508377, '18795659829.png': 0.17069999873638153, '99815969889.png': 0.13619999587535858}, {'17685905232.png': 0.2741999924182892, '97347444013.png': 0.24469999969005585, '93822989008.png': 0.20649999380111694, '18795659829.png': 0.1356000006198883, '99815969889.png': 0.13349999487400055}]	[{'97347444013.png': 0.23880000412464142, '17685905232.png': 0.19760000705718994, '18795659829.png': 0.15839999914169312, '93822989008.png': 0.15629999339580536, '99815969889.png': 0.15469999611377716}, {'97347444013.png': 0.1412999927997589, '93822989008.png': 0.12080000340938568, '17685905232.png': 0.12030000239610672, '18795659829.png': 0.09260000288486481, '99815969889.png': 0.054499998688697815}]	{}
Chinese	碰壁	碰壁	{'11260896399.png': 0.28249902, '97257301279.png': 0.2549961, '60641193140.png': 0.2267082, '95539174273.png': 0.22607811, '95673327900.png': 0.20388106}	{'11260896399.png': 0.6438322, '95539174273.png': 0.58763313, '95673327900.png': 0.583747, '97257301279.png': 0.5561523, '60641193140.png': 0.51193804}	{'11260896399.png': {'95539174273.png': 0.6803553104400635, '97257301279.png': 0.7190632224082947, '95673327900.png': 0.6349794864654541, '60641193140.png': 0.5409308671951294}, '95539174273.png': {'11260896399.png': 0.6803553104400635, '97257301279.png': 0.5415217280387878, '95673327900.png': 0.6271559000015259, '60641193140.png': 0.5014994144439697}, '97257301279.png': {'11260896399.png': 0.7190632224082947, '95539174273.png': 0.5415217280387878, '95673327900.png': 0.5157775282859802, '60641193140.png': 0.44824665784835815}, '95673327900.png': {'11260896399.png': 0.6349794864654541, '95539174273.png': 0.6271559000015259, '97257301279.png': 0.5157775282859802, '60641193140.png': 0.5570752024650574}, '60641193140.png': {'11260896399.png': 0.5409308671951294, '95539174273.png': 0.5014994144439697, '97257301279.png': 0.44824665784835815, '95673327900.png': 0.5570752024650574}}	[{'11260896399.png': 0.23980000615119934, '97257301279.png': 0.23589999973773956, '95539174273.png': 0.22130000591278076, '60641193140.png': 0.21089999377727509, '95673327900.png': 0.2037999927997589}]	[{'97257301279.png': 0.24459999799728394, '11260896399.png': 0.20649999380111694, '60641193140.png': 0.20149999856948853, '95539174273.png': 0.17730000615119934, '95673327900.png': 0.15680000185966492}, {'97257301279.png': 0.2542000114917755, '11260896399.png': 0.18690000474452972, '60641193140.png': 0.1468999981880188, '95673327900.png': 0.13650000095367432, '95539174273.png': 0.13459999859333038}, {'97257301279.png': 0.25540000200271606, '11260896399.png': 0.2150000035762787, '60641193140.png': 0.17829999327659607, '95539174273.png': 0.17790000140666962, '95673327900.png': 0.16979999840259552}]	{}
Chinese	大人物	大人物-1	{'81242023208.png': 0.26545873, '77030838385.png': 0.24197698, '72033222745.png': 0.21932822, '22297540025.png': 0.21701391, '58857864757.png': 0.20219865}	{'77030838385.png': 0.65466917, '22297540025.png': 0.64695215, '81242023208.png': 0.62982595, '72033222745.png': 0.6216615, '58857864757.png': 0.5965402}	{'77030838385.png': {'72033222745.png': 0.668911874294281, '81242023208.png': 0.6868135929107666, '22297540025.png': 0.6454692482948303, '58857864757.png': 0.6174818277359009}, '72033222745.png': {'77030838385.png': 0.668911874294281, '81242023208.png': 0.6037116050720215, '22297540025.png': 0.6787317991256714, '58857864757.png': 0.5352906584739685}, '81242023208.png': {'77030838385.png': 0.6868135929107666, '72033222745.png': 0.6037116050720215, '22297540025.png': 0.6294989585876465, '58857864757.png': 0.5992795825004578}, '22297540025.png': {'77030838385.png': 0.6454692482948303, '72033222745.png': 0.6787317991256714, '81242023208.png': 0.6294989585876465, '58857864757.png': 0.6341086626052856}, '58857864757.png': {'77030838385.png': 0.6174818277359009, '72033222745.png': 0.5352906584739685, '81242023208.png': 0.5992795825004578, '22297540025.png': 0.6341086626052856}}	[]	[]	{'81242023208.png': [0.24409325, 0.24534015], '77030838385.png': [0.22361186, 0.19643952], '72033222745.png': [0.21765092, 0.1897907], '22297540025.png': [0.20171013, 0.23144016], '58857864757.png': [0.19204265, 0.20591833]}
Chinese	菩萨心肠	菩萨心肠	{'20919581630.png': 0.25559506, '81950799313.png': 0.19983867, '41755593497.png': 0.18730831, '60751499134.png': 0.18554042, '67058282031.png': 0.18226033}	{'41755593497.png': 0.58847916, '60751499134.png': 0.57058406, '81950799313.png': 0.55819404, '67058282031.png': 0.53984016, '20919581630.png': 0.5170839}	{'20919581630.png': {'81950799313.png': 0.5424096584320068, '67058282031.png': 0.4768412709236145, '41755593497.png': 0.499219685792923, '60751499134.png': 0.5498648881912231}, '81950799313.png': {'20919581630.png': 0.5424096584320068, '67058282031.png': 0.5243390202522278, '41755593497.png': 0.6191369295120239, '60751499134.png': 0.5468907356262207}, '67058282031.png': {'20919581630.png': 0.4768412709236145, '81950799313.png': 0.5243390202522278, '41755593497.png': 0.6040798425674438, '60751499134.png': 0.5541005730628967}, '41755593497.png': {'20919581630.png': 0.499219685792923, '81950799313.png': 0.6191369295120239, '67058282031.png': 0.6040798425674438, '60751499134.png': 0.6314800977706909}, '60751499134.png': {'20919581630.png': 0.5498648881912231, '81950799313.png': 0.5468907356262207, '67058282031.png': 0.5541005730628967, '41755593497.png': 0.6314800977706909}}	[]	[{'67058282031.png': 0.1932000070810318, '60751499134.png': 0.17319999635219574, '41755593497.png': 0.1729000061750412, '81950799313.png': 0.16349999606609344, '20919581630.png': 0.14659999310970306}, {'41755593497.png': 0.21819999814033508, '20919581630.png': 0.20329999923706055, '81950799313.png': 0.19370000064373016, '60751499134.png': 0.18610000610351562, '67058282031.png': 0.17800000309944153}]	{'20919581630.png': [0.2526986, 0.19479913], '81950799313.png': [0.16009334, 0.16674247], '60751499134.png': [0.154324, 0.20789492], '67058282031.png': [0.14811358, 0.15611918], '41755593497.png': [0.1266084, 0.18978164]}
Chinese	风马牛不相及	风马牛不相及	{'56793190111.png': 0.2618582, '68952791921.png': 0.25297925, '11167909096.png': 0.21895343, '54769710607.png': 0.2104338, '54966934795.png': 0.18738429}	{'68952791921.png': 0.65554667, '56793190111.png': 0.64240074, '11167909096.png': 0.6080928, '54769710607.png': 0.59199023, '54966934795.png': 0.5565258}	{'56793190111.png': {'11167909096.png': 0.6115708947181702, '54769710607.png': 0.570304274559021, '68952791921.png': 0.8218919038772583, '54966934795.png': 0.5658359527587891}, '11167909096.png': {'56793190111.png': 0.6115708947181702, '54769710607.png': 0.6707114577293396, '68952791921.png': 0.607669472694397, '54966934795.png': 0.54241943359375}, '54769710607.png': {'56793190111.png': 0.570304274559021, '11167909096.png': 0.6707114577293396, '68952791921.png': 0.6008611917495728, '54966934795.png': 0.5260840654373169}, '68952791921.png': {'56793190111.png': 0.8218919038772583, '11167909096.png': 0.607669472694397, '54769710607.png': 0.6008611917495728, '54966934795.png': 0.591763973236084}, '54966934795.png': {'56793190111.png': 0.5658359527587891, '11167909096.png': 0.54241943359375, '54769710607.png': 0.5260840654373169, '68952791921.png': 0.591763973236084}}	[]	[{'56793190111.png': 0.21480000019073486, '11167909096.png': 0.21050000190734863, '54966934795.png': 0.16539999842643738, '68952791921.png': 0.1624000072479248, '54769710607.png': 0.16050000488758087}, {'54769710607.png': 0.18799999356269836, '56793190111.png': 0.1868000030517578, '68952791921.png': 0.17159999907016754, '11167909096.png': 0.17149999737739563, '54966934795.png': 0.15719999372959137}]	{'68952791921.png': [0.26922023, 0.2584911], '56793190111.png': [0.26629108, 0.24922395], '11167909096.png': [0.19556335, 0.21134722], '54769710607.png': [0.17936386, 0.2005752], '54966934795.png': [0.17478736, 0.17238131]}
Chinese	赃款	赃款	{'51097554662.png': 0.26322687, '24018127446.png': 0.23907089, '70906939265.png': 0.20860785, '25974200814.png': 0.19620278, '65256263363.png': 0.17660972}	{'51097554662.png': 0.69337904, '24018127446.png': 0.66239434, '25974200814.png': 0.6376062, '65256263363.png': 0.5946052, '70906939265.png': 0.5575503}	{'70906939265.png': {'65256263363.png': 0.5193846225738525, '25974200814.png': 0.5426409244537354, '24018127446.png': 0.5911123156547546, '51097554662.png': 0.5770633816719055}, '65256263363.png': {'70906939265.png': 0.5193846225738525, '25974200814.png': 0.624530017375946, '24018127446.png': 0.5908752679824829, '51097554662.png': 0.643630862236023}, '25974200814.png': {'70906939265.png': 0.5426409244537354, '65256263363.png': 0.624530017375946, '24018127446.png': 0.6490108966827393, '51097554662.png': 0.7342429161071777}, '24018127446.png': {'70906939265.png': 0.5911123156547546, '65256263363.png': 0.5908752679824829, '25974200814.png': 0.6490108966827393, '51097554662.png': 0.8185788989067078}, '51097554662.png': {'70906939265.png': 0.5770633816719055, '65256263363.png': 0.643630862236023, '25974200814.png': 0.7342429161071777, '24018127446.png': 0.8185788989067078}}	[{'24018127446.png': 0.26080000400543213, '51097554662.png': 0.2578999996185303, '25974200814.png': 0.2046000063419342, '70906939265.png': 0.20250000059604645, '65256263363.png': 0.13109999895095825}, {'24018127446.png': 0.2087000012397766, '51097554662.png': 0.20239999890327454, '70906939265.png': 0.19220000505447388, '25974200814.png': 0.1590999960899353, '65256263363.png': 0.09510000050067902}]	[]	{}
